Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	K	Value
Lesina_280	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_01	Utrecht_12	Autosomes	K = 5	 0.000732
Lesina_292	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_09	Utrecht_12	Autosomes	K = 2	-0.000553
Lesina_285	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_04	Utrecht_12	Allosome	K = 4	 0.005855
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Autosomes	K = 7	-0.000395
Lesina_285	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_04	Utrecht_12	Autosomes	K = 3	 0.002708
Lesina_287	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_06	Utrecht_12	Allosome	K = 7	-0.016363
Lesina_295	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_10	Utrecht_12	Autosomes	K = 5	-0.002942
Lesina_282	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_03	Utrecht_12	Autosomes	K = 3	 0.004234
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Allosome	K = 5	-0.039723
Lesina_295	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_10	Utrecht_12	Autosomes	K = 7	-0.003588
Lesina_282	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_03	Utrecht_12	Autosomes	K = 7	 0.003560
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Allosome	K = 4	-0.041278
Lesina_295	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_10	Utrecht_12	Allosome	K = 6	-0.001904
Lesina_287	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_06	Utrecht_12	Autosomes	K = 7	-0.003349
Lesina_282	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_03	Utrecht_12	Allosome	K = 5	 0.022281
Lesina_288	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_07	Utrecht_12	Allosome	K = 4	-0.027574
Lesina_280	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_01	Utrecht_12	Autosomes	K = 6	 0.001011
Lesina_287	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_06	Utrecht_12	Allosome	K = 3	-0.024737
Lesina_288	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_07	Utrecht_12	Allosome	K = 7	-0.013878
Lesina_288	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_07	Utrecht_12	Autosomes	K = 3	 0.002992
Lesina_285	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_04	Utrecht_12	Allosome	K = 7	 0.009182
Lesina_280	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_01	Utrecht_12	Allosome	K = 5	-0.008506
Lesina_282	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_03	Utrecht_12	Autosomes	K = 2	 0.005627
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Allosome	K = 2	-0.043055
Lesina_292	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_09	Utrecht_12	Autosomes	K = 4	-0.001887
Lesina_295	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_10	Utrecht_12	Autosomes	K = 6	-0.002116
Lesina_285	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_04	Utrecht_12	Allosome	K = 3	 0.014140
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Autosomes	K = 6	 0.000396
Lesina_285	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_04	Utrecht_12	Autosomes	K = 2	 0.003618
Lesina_281	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_02	Utrecht_12	Autosomes	K = 3	-0.003954
Lesina_292	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_09	Utrecht_12	Allosome	K = 3	-0.030084
Lesina_287	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_06	Utrecht_12	Autosomes	K = 3	-0.002169
Lesina_288	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_07	Utrecht_12	Allosome	K = 6	-0.022777
Lesina_286	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_05	Utrecht_12	Allosome	K = 2	 0.006849
Lesina_286	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_05	Utrecht_12	Allosome	K = 7	 0.007215
Lesina_287	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_06	Utrecht_12	Allosome	K = 2	-0.016343
Lesina_282	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_03	Utrecht_12	Autosomes	K = 6	 0.003759
Lesina_286	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_05	Utrecht_12	Allosome	K = 4	 0.009761
Lesina_295	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_10	Utrecht_12	Allosome	K = 5	-0.001746
Lesina_280	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_01	Utrecht_12	Allosome	K = 6	-0.009989
Lesina_286	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_05	Utrecht_12	Allosome	K = 5	-0.001937
Lesina_288	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_07	Utrecht_12	Autosomes	K = 6	 0.002897
Lesina_292	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_09	Utrecht_12	Autosomes	K = 5	-0.001443
Lesina_286	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_05	Utrecht_12	Allosome	K = 6	-0.000380
Lesina_287	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_06	Utrecht_12	Autosomes	K = 2	-0.000659
Lesina_292	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_09	Utrecht_12	Allosome	K = 4	-0.030648
Lesina_285	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_04	Utrecht_12	Autosomes	K = 7	 0.001624
Lesina_286	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_05	Utrecht_12	Autosomes	K = 5	-0.001506
Lesina_292	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_09	Utrecht_12	Autosomes	K = 3	-0.002003
Lesina_295	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_10	Utrecht_12	Allosome	K = 7	 0.011082
Lesina_292	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_09	Utrecht_12	Allosome	K = 6	-0.034182
Lesina_281	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_02	Utrecht_12	Allosome	K = 2	 0.025325
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Allosome	K = 3	-0.052814
Lesina_281	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_02	Utrecht_12	Allosome	K = 4	 0.015925
Lesina_281	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_02	Utrecht_12	Allosome	K = 3	 0.020185
Lesina_285	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_04	Utrecht_12	Autosomes	K = 6	 0.001929
Lesina_287	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_06	Utrecht_12	Autosomes	K = 5	-0.002292
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Allosome	K = 6	-0.039527
Lesina_281	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_02	Utrecht_12	Allosome	K = 5	 0.010177
Lesina_280	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_01	Utrecht_12	Allosome	K = 7	-0.001058
Lesina_289	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_08	Utrecht_12	Autosomes	K = 2	 0.001362
Lesina_288	PDOM2022NLD0081F	Lesina	Utrecht	Lesina_07	Utrecht_12	Allosome	K = 5	-0.022679
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Autosomes	K = 2	-0.001818
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Autosomes	K = 7	 0.000110
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Autosomes	K = 4	 0.001133
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Autosomes	K = 7	 0.002810
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Autosomes	K = 2	 0.004064
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Allosome	K = 6	-0.019817
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Autosomes	K = 7	 0.001144
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Autosomes	K = 6	 0.000884
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Autosomes	K = 4	 0.002046
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Allosome	K = 3	 0.026380
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Autosomes	K = 5	-0.004528
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Autosomes	K = 2	 0.001569
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Allosome	K = 6	-0.010275
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Allosome	K = 6	 0.025966
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Autosomes	K = 5	-0.003790
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Allosome	K = 3	-0.036191
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Allosome	K = 2	 0.000279
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Autosomes	K = 4	 0.000862
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Autosomes	K = 4	 0.001984
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Autosomes	K = 6	-0.003393
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Autosomes	K = 7	-0.002553
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Autosomes	K = 7	-0.004349
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Allosome	K = 7	-0.010238
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Allosome	K = 4	 0.025390
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Allosome	K = 4	-0.031975
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Allosome	K = 2	-0.007468
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Allosome	K = 6	-0.032480
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Allosome	K = 7	-0.000739
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Allosome	K = 5	-0.008812
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Allosome	K = 3	 0.016437
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Allosome	K = 3	-0.029663
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Autosomes	K = 7	-0.000102
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Allosome	K = 4	 0.032229
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Allosome	K = 7	-0.002126
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Autosomes	K = 7	 0.003493
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Allosome	K = 6	-0.021825
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Allosome	K = 4	-0.007618
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Autosomes	K = 4	-0.003828
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Autosomes	K = 2	 0.002531
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Autosomes	K = 7	-0.005476
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Autosomes	K = 6	 0.000839
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Autosomes	K = 4	 0.003991
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Allosome	K = 2	 0.026158
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Autosomes	K = 5	-0.003878
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Allosome	K = 5	-0.032428
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Autosomes	K = 3	-0.003633
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Allosome	K = 2	-0.011461
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Autosomes	K = 3	 0.002131
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Autosomes	K = 3	-0.004113
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Allosome	K = 7	-0.025867
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Allosome	K = 5	-0.013115
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Allosome	K = 2	-0.030951
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Autosomes	K = 2	-0.002180
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Autosomes	K = 4	-0.003972
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Autosomes	K = 6	 0.001620
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Allosome	K = 2	-0.018348
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Autosomes	K = 3	 0.000803
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Allosome	K = 5	-0.022499
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Autosomes	K = 2	 0.003581
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Allosome	K = 2	-0.022931
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Autosomes	K = 6	-0.003708
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Autosomes	K = 4	 0.000397
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Allosome	K = 7	-0.013776
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Autosomes	K = 3	-0.004252
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Allosome	K = 3	-0.016215
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Autosomes	K = 2	-0.002616
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Allosome	K = 7	 0.001423
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Autosomes	K = 5	 0.002176
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Autosomes	K = 5	 0.000887
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Autosomes	K = 3	-0.000117
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Autosomes	K = 3	 0.000783
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Autosomes	K = 5	 0.002006
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Allosome	K = 6	-0.015213
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Autosomes	K = 7	 0.001441
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Autosomes	K = 3	 0.004384
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Allosome	K = 7	-0.007123
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Allosome	K = 4	-0.018943
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Allosome	K = 6	 0.030400
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Allosome	K = 2	 0.017395
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Allosome	K = 5	 0.030810
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Autosomes	K = 2	-0.002529
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Autosomes	K = 6	-0.003923
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Allosome	K = 5	 0.025600
Lesina_282	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_03	Utrecht_13	Autosomes	K = 4	-0.004186
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Autosomes	K = 6	 0.004003
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Allosome	K = 3	-0.012550
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Allosome	K = 4	-0.022429
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Allosome	K = 6	-0.009679
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Autosomes	K = 6	 0.001150
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Autosomes	K = 5	 0.001254
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Autosomes	K = 4	-0.003834
Lesina_295	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_10	Utrecht_13	Allosome	K = 7	 0.034983
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Autosomes	K = 3	-0.003401
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Allosome	K = 4	-0.013687
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Autosomes	K = 2	 0.002248
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Autosomes	K = 3	 0.002453
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Allosome	K = 5	-0.015527
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Allosome	K = 6	-0.013352
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Autosomes	K = 6	 0.001832
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Allosome	K = 7	-0.018705
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Allosome	K = 3	-0.015057
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Allosome	K = 3	-0.025345
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Allosome	K = 5	-0.009680
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Autosomes	K = 5	 0.004392
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Allosome	K = 2	-0.014061
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Allosome	K = 4	-0.009109
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Allosome	K = 2	-0.015216
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Autosomes	K = 7	-0.003280
Lesina_289	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_08	Utrecht_13	Allosome	K = 3	-0.019641
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Autosomes	K = 5	 0.000570
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Autosomes	K = 6	-0.003637
Lesina_287	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_06	Utrecht_13	Autosomes	K = 2	 0.006073
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Allosome	K = 6	-0.020845
Lesina_292	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_09	Utrecht_13	Allosome	K = 4	-0.011799
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Allosome	K = 5	-0.020273
Lesina_285	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_04	Utrecht_13	Allosome	K = 3	-0.000193
Lesina_286	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_05	Utrecht_13	Autosomes	K = 5	-0.003668
Lesina_280	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_01	Utrecht_13	Allosome	K = 7	 0.042452
Lesina_288	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_07	Utrecht_13	Allosome	K = 5	-0.021312
Lesina_281	PDOM2022NLD0082F	Lesina	Utrecht	Lesina_02	Utrecht_13	Allosome	K = 4	-0.019579
Lesina_289	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_08	Utrecht_14	Autosomes	K = 7	 0.000141
Lesina_289	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_08	Utrecht_14	Autosomes	K = 4	 0.000099
Lesina_280	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_01	Utrecht_14	Allosome	K = 6	 0.011255
Lesina_295	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_10	Utrecht_14	Autosomes	K = 2	 0.001545
Lesina_286	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_05	Utrecht_14	Autosomes	K = 3	 0.001454
Lesina_292	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_09	Utrecht_14	Allosome	K = 7	 0.005744
Lesina_288	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_07	Utrecht_14	Autosomes	K = 5	-0.000649
Lesina_282	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_03	Utrecht_14	Allosome	K = 4	 0.007987
Lesina_282	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_03	Utrecht_14	Autosomes	K = 7	 0.002070
Lesina_295	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_10	Utrecht_14	Autosomes	K = 3	-0.000292
Lesina_286	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_05	Utrecht_14	Autosomes	K = 7	 0.001047
Lesina_280	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_01	Utrecht_14	Autosomes	K = 7	-0.002458
Lesina_288	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_07	Utrecht_14	Allosome	K = 3	-0.015265
Lesina_285	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_04	Utrecht_14	Allosome	K = 4	 0.012627
Lesina_286	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_05	Utrecht_14	Autosomes	K = 2	 0.003322
Lesina_281	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_02	Utrecht_14	Allosome	K = 7	-0.023978
Lesina_295	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_10	Utrecht_14	Allosome	K = 5	 0.014916
Lesina_282	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_03	Utrecht_14	Allosome	K = 5	 0.001774
Lesina_289	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_08	Utrecht_14	Autosomes	K = 6	 0.000238
Lesina_285	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_04	Utrecht_14	Autosomes	K = 2	 0.000800
Lesina_287	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_06	Utrecht_14	Allosome	K = 6	-0.013691
Lesina_292	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_09	Utrecht_14	Autosomes	K = 2	 0.002498
Lesina_292	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_09	Utrecht_14	Autosomes	K = 6	 0.001501
Lesina_289	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_08	Utrecht_14	Autosomes	K = 2	 0.001580
Lesina_287	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_06	Utrecht_14	Allosome	K = 4	-0.011840
Lesina_289	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_08	Utrecht_14	Autosomes	K = 3	 0.000047
Lesina_295	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_10	Utrecht_14	Autosomes	K = 6	 0.000237
Lesina_281	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_02	Utrecht_14	Autosomes	K = 4	 0.000106
Lesina_285	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_04	Utrecht_14	Allosome	K = 6	 0.018622
Lesina_288	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_07	Utrecht_14	Autosomes	K = 2	 0.000549
Lesina_285	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_04	Utrecht_14	Autosomes	K = 5	-0.000866
Lesina_292	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_09	Utrecht_14	Allosome	K = 5	 0.011914
Lesina_287	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_06	Utrecht_14	Autosomes	K = 7	-0.000086
Lesina_280	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_01	Utrecht_14	Autosomes	K = 6	-0.000347
Lesina_288	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_07	Utrecht_14	Autosomes	K = 4	-0.000752
Lesina_292	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_09	Utrecht_14	Allosome	K = 4	 0.008909
Lesina_292	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_09	Utrecht_14	Autosomes	K = 7	 0.001031
Lesina_282	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_03	Utrecht_14	Autosomes	K = 6	 0.002819
Lesina_281	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_02	Utrecht_14	Autosomes	K = 7	 0.000642
Lesina_286	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_05	Utrecht_14	Allosome	K = 6	 0.013239
Lesina_280	PDOM2022NLD0107J	Lesina	Utrecht	Lesina_01	Utrecht_14	Allosome	K = 3	-0.004883
